Time,Repeat.measurement,image,genus,species,species_author,Lat,Long,median or best estimate Ma,PaleoLat,Form,length,Zooid,width,area
Maastrichtian.PDT,3,PDT0772,Craspedopora ,scalpata ,"Taylor & McKinney, 2006",,,,,Sheet,235.8,2,,
Maastrichtian.PDT,3,PDT0772,Craspedopora ,scalpata ,"Taylor & McKinney, 2006",,,,,Sheet,264.92,3,,
Maastrichtian.PDT,1,PDT0780,Marginaria,guttata,"Taylor & McKinney, 2006",034N,078W,70,033N,Sheet,382.01,1,264.13,67918.48
Maastrichtian.PDT,1,PDT0780,Marginaria,guttata,"Taylor & McKinney, 2006",,,,,Sheet,363.33,2,259.41,64167
Maastrichtian.PDT,1,PDT0780,Marginaria,guttata,"Taylor & McKinney, 2006",,,,,Sheet,474.59,3,255.25,99527.96
Maastrichtian.PDT,1,pdt0785,Monoceratopora(cf.),,,034N,078W,70,033N,Sheet,407.86,1,367.66,111732.95
Maastrichtian.PDT,1,pdt0785,Monoceratopora(cf.),,,,,,,Sheet,551.69,2,342.22,107723.45
Maastrichtian.PDT,1,pdt0785,Monoceratopora(cf.),,,,,,,Sheet,474.61,3,345.29,108713.19
Maastrichtian.PDT,2,pdt0785,Monoceratopora(cf.),,,,,,,Sheet,393.18,1,,
Maastrichtian.PDT,2,pdt0785,Monoceratopora(cf.),,,,,,,Sheet,487.17,2,,
Maastrichtian.PDT,2,pdt0785,Monoceratopora(cf.),,,,,,,Sheet,465.38,3,,
Maastrichtian.PDT,3,pdt0785,Monoceratopora(cf.),,,,,,,Sheet,393.21,1,,
Maastrichtian.PDT,3,pdt0785,Monoceratopora(cf.),,,,,,,Sheet,468.1,2,,
Maastrichtian.PDT,3,pdt0785,Monoceratopora(cf.),,,,,,,Sheet,462.32,3,,
Turonian.PDT,1,pdt0807,Euritina,eurita ,(dêOrbigny),047N,001E,92,038N,Erect,474.77,1,247.98,93272.85
Turonian.PDT,1,pdt0807,Euritina,eurita ,(dêOrbigny),,,,,Erect,439.47,2,228.27,75966
Turonian.PDT,1,pdt0807,Euritina,eurita ,(dêOrbigny),,,,,Erect,388.42,3,248.38,67075.35
Turonian.PDT,2,pdt0807,Euritina,eurita ,(dêOrbigny),,,,,Erect,420.47,1,,
Turonian.PDT,2,pdt0807,Euritina,eurita ,(dêOrbigny),,,,,Erect,449.46,2,,
Turonian.PDT,2,pdt0807,Euritina,eurita ,(dêOrbigny),,,,,Erect,389,3,,
Turonian.PDT,3,pdt0807,Euritina,eurita ,(dêOrbigny),,,,,Erect,437.93,1,,
Turonian.PDT,3,pdt0807,Euritina,eurita ,(dêOrbigny),,,,,Erect,451.71,2,,
Turonian.PDT,3,pdt0807,Euritina,eurita ,(dêOrbigny),,,,,Erect,375.95,3,,
Recent.PDT,1,PDT0829,Macropora(cf.),elongata,Canu,064N,150W,0,064N,Sheet,1732.436,1,1433.173,1713263.001
Recent.PDT,1,PDT0829,Macropora(cf.),elongata,Canu,,,,,Sheet,1774.954,2,617.431,773196.045
Recent.PDT,1,PDT0829,Macropora(cf.),elongata,Canu,,,,,Sheet,1817.402,3,657.86,915528.904
Recent.PDT,2,PDT0829,Macropora(cf.),elongata,Canu,,,0,,Sheet,1688.245,1,1347.632,1641289.342
Recent.PDT,2,PDT0829,Macropora(cf.),elongata,Canu,,,,,Sheet,1822.296,2,634.466,762025.024
Recent.PDT,2,PDT0829,Macropora(cf.),elongata,Canu,,,,,Sheet,1753.612,3,604.194,827592.924
Recent.PDT,3,PDT0829,Macropora(cf.),elongata,Canu,,,0,,Sheet,1584.089,1,1336.485,1740257.463
Recent.PDT,3,PDT0829,Macropora(cf.),elongata,Canu,,,,,Sheet,1657.542,2,561.784,750255.092
Recent.PDT,3,PDT0829,Macropora(cf.),elongata,Canu,,,,,Sheet,1784.457,3,618.947,910468.527
Cenomanian.PDT,1,PDT0840,Flustrellaria, fragilis,dêOrbigny,048N,000E,97,040N,Sheet,572.9,1,433.93,182981.08
Cenomanian.PDT,1,PDT0840,Flustrellaria, fragilis,dêOrbigny,,,,,Sheet,606.7,2,438.55,209603.22
Cenomanian.PDT,1,PDT0840,Flustrellaria, fragilis,dêOrbigny,,,,,Sheet,583.88,3,434.43,170283.66
Cenomanian.PDT,2,PDT0840,Flustrellaria, fragilis,dêOrbigny,,,,,Sheet,606.21,1,,
Cenomanian.PDT,2,PDT0840,Flustrellaria, fragilis,dêOrbigny,,,,,Sheet,621.33,2,,
Cenomanian.PDT,2,PDT0840,Flustrellaria, fragilis,dêOrbigny,,,,,Sheet,594.21,3,,
Cenomanian.PDT,3,PDT0840,Flustrellaria, fragilis,dêOrbigny,,,,,Sheet,569.74,1,,
Cenomanian.PDT,3,PDT0840,Flustrellaria, fragilis,dêOrbigny,,,,,Sheet,621.16,2,,
Cenomanian.PDT,3,PDT0840,Flustrellaria, fragilis,dêOrbigny,,,,,Sheet,605.64,3,,
Cenomanian.PDT,1,PDT0854,Pyriporella,cenomana ,(dêOrbigny),048N,000E,97,040N,Sheet,283.69,1,213.1,43421.34
Cenomanian.PDT,1,PDT0854,Pyriporella,cenomana ,(dêOrbigny),,,,,Sheet,296.95,2,193.33,43245.52
Cenomanian.PDT,1,PDT0854,Pyriporella,cenomana ,(dêOrbigny),,,,,Sheet,287.68,3,195.57,44796.49
Cenomanian.PDT,2,PDT0854,Pyriporella,cenomana ,(dêOrbigny),,,,,Sheet,275.19,1,,
Cenomanian.PDT,2,PDT0854,Pyriporella,cenomana ,(dêOrbigny),,,,,Sheet,306.85,2,,
Cenomanian.PDT,2,PDT0854,Pyriporella,cenomana ,(dêOrbigny),,,,,Sheet,306.68,3,,
Cenomanian.PDT,3,PDT0854,Pyriporella,cenomana ,(dêOrbigny),,,,,Sheet,260.8,1,,
Cenomanian.PDT,3,PDT0854,Pyriporella,cenomana ,(dêOrbigny),,,,,Sheet,305.14,2,,
Cenomanian.PDT,3,PDT0854,Pyriporella,cenomana ,(dêOrbigny),,,,,Sheet,305.14,3,,
Recent.PDT,1,PDT0873,Flabellopora,elegans,d’Orbigny,002N,102E,0,002N,Erect,342.27,1,256.73,51027.51
Recent.PDT,1,PDT0873,Flabellopora,elegans,d’Orbigny,,,,,Erect,326.71,2,235.48,47604.34
Recent.PDT,1,PDT0873,Flabellopora,elegans,d’Orbigny,,,,,Erect,331.59,3,212.32,48267.52
Cenomanian.PDT,1,PDT0876,Cellarinidra,clavata ,(dêOrbigny),048N,000E,97,040N,Erect,352.73,1,158.86,31997.11
Cenomanian.PDT,1,PDT0876,Cellarinidra,clavata ,(dêOrbigny),,,,,Erect,358.98,2,132.55,39388.34
Cenomanian.PDT,1,PDT0876,Cellarinidra,clavata ,(dêOrbigny),,,,,Erect,397.15,3,142.17,48331.63
Cenomanian.PDT,2,PDT0876,Cellarinidra,clavata ,(dêOrbigny),,,,,Erect,366.46,1,,
Cenomanian.PDT,2,PDT0876,Cellarinidra,clavata ,(dêOrbigny),,,,,Erect,360.35,2,,
Cenomanian.PDT,2,PDT0876,Cellarinidra,clavata ,(dêOrbigny),,,,,Erect,399.67,3,,
Cenomanian.PDT,3,PDT0876,Cellarinidra ,clavata ,(dêOrbigny),,,,,Erect,389.63,1,,
Cenomanian.PDT,3,PDT0876,Cellarinidra ,clavata ,(dêOrbigny),,,,,Erect,358.56,2,,
Cenomanian.PDT,3,PDT0876,Cellarinidra ,clavata ,(dêOrbigny),,,,,Erect,400.69,3,,
Turonian.PDT,1,pdt0941,Fusicellaria,pulchella ,dêOrbigny,047N,001E,92,038N,Erect,488.12,1,341.43,151876.75
Turonian.PDT,1,pdt0941,Fusicellaria,pulchella ,dêOrbigny,,,,,Erect,641.81,2,336.82,138535.2
Turonian.PDT,1,pdt0941,Fusicellaria,pulchella ,dêOrbigny,,,,,Erect,451.06,3,401.83,161312.84
Turonian.PDT,2,pdt0941,FusiCellaria,pulchella ,dêOrbigny,,,,,Erect,494.71,1,,
Turonian.PDT,2,pdt0941,FusiCellaria,pulchella ,dêOrbigny,,,,,Erect,535.24,2,,
Turonian.PDT,2,pdt0941,FusiCellaria,pulchella ,dêOrbigny,,,,,Erect,469.82,3,,
Turonian.PDT,3,pdt0941,FusiCellaria,pulchella ,dêOrbigny,,,,,Erect,494.22,1,,
Turonian.PDT,3,pdt0941,FusiCellaria,pulchella ,dêOrbigny,,,,,Erect,524.75,2,,
Turonian.PDT,3,pdt0941,FusiCellaria,pulchella ,dêOrbigny,,,,,Erect,441.83,3,,
Oligocene.PDT,1,pdt0970,Parasmittina?,,,035S,138E,33,050S,Sheet,449.69,1,362.57,139327.09
Oligocene.PDT,1,pdt0970,Parasmittina?,,,,,,,Sheet,502.3,2,301.86,127076.08
Oligocene.PDT,1,pdt0970,Parasmittina?,,,,,,,Sheet,432.76,3,327.62,129294.81
Oligocene.PDT,1,pdt0973,Adeonellopsis,symmetrica,(Waters),035S,138E,33,050S,Erect,451.71,1,223.81,97005.4
Oligocene.PDT,1,pdt0973,Adeonellopsis,symmetrica,(Waters),,,,,Erect,447.87,2,261.44,88268.3
Oligocene.PDT,1,pdt0973,Adeonellopsis,symmetrica,(Waters),,,,,Erect,424.87,3,225.66,68866.05
Recent.PDT,1,PDT0978,Lanceopora,elegans,d'Orbigny,002N,102E,0,002N,Erect,364.4,1,230.62,77325.98
Recent.PDT,1,PDT0978,Lanceopora,elegans,d'Orbigny,,,,,Erect,373.92,2,179.4,77811.55
Recent.PDT,1,PDT0978,Lanceopora,elegans,d'Orbigny,,,,,Erect,397.79,3,222.53,83018.95
Eocene.PDT,1,pdt0982,Diplodidymia ,alata ,(d'Orbigny),049N,004E,44,040N,Erect,302.48,1,192.51,51784.43
Eocene.PDT,1,pdt0982,Diplodidymia ,alata ,(d'Orbigny),,,,,Erect,296.83,2,194.17,45797.34
Eocene.PDT,1,pdt0982,Diplodidymia ,alata ,(d'Orbigny),,,,,Erect,299.79,3,231.28,60122.66
Eocene.PDT,2,pdt0982,Diplodidymia ,alata ,(d'Orbigny),,,,,Erect,328.63,1,,
Eocene.PDT,2,pdt0982,Diplodidymia ,alata ,(d'Orbigny),,,,,Erect,309.84,2,,
Eocene.PDT,2,pdt0982,Diplodidymia ,alata ,(d'Orbigny),,,,,Erect,340.46,3,,
Eocene.PDT,3,pdt0982,Diplodidymia ,alata ,(d'Orbigny),,,,,Erect,330.54,1,,
Eocene.PDT,3,pdt0982,Diplodidymia ,alata ,(d'Orbigny),,,,,Erect,324.08,2,,
Eocene.PDT,3,pdt0982,Diplodidymia ,alata ,(d'Orbigny),,,,,Erect,330.96,3,,
Turonian.PDT,1,pdt0988,Semieschara,flabellata ,d'Orbigny,047N,001E,92,038N,Sheet,304.661,1,273.33,78979.64
Turonian.PDT,1,pdt0988,Semieschara,flabellata ,d'Orbigny,,,,,Sheet,332.962,2,250.07,79117.74
Turonian.PDT,1,pdt0988,Semieschara,flabellata ,d'Orbigny,,,,,Sheet,308.022,3,255.64,65163.31
Turonian.PDT,2,pdt0988,Semieschara ,flabellata ,d'Orbigny,,,,,Sheet,321.65,1,,
Turonian.PDT,2,pdt0988,Semieschara ,flabellata ,d'Orbigny,,,,,Sheet,339.29,2,,
Turonian.PDT,2,pdt0988,Semieschara ,flabellata ,d'Orbigny,,,,,Sheet,317.68,3,,
Turonian.PDT,3,pdt0988,Semieschara ,flabellata ,d'Orbigny,,,,,Sheet,333.3,1,,
Turonian.PDT,3,pdt0988,Semieschara ,flabellata ,d'Orbigny,,,,,Sheet,352.68,2,,
Turonian.PDT,3,pdt0988,Semieschara ,flabellata ,d'Orbigny,,,,,Sheet,318,3,,
Pleistocene.PDT,1,pdt10009,Tegella,quilirostris,"(O’Donoghue & O’Donoghue, 1923) ",043N,140E,1,043N,Sheet,600.38,1,485.52,185558.04
Pleistocene.PDT,1,pdt10009,Tegella,quilirostris,"(O’Donoghue & O’Donoghue, 1923) ",,,,,Sheet,646.43,2,468.63,196329.72
Pleistocene.PDT,1,pdt10009,Tegella,quilirostris,"(O’Donoghue & O’Donoghue, 1923) ",,,,,Sheet,643.82,3,394.43,251957.91
Pleistocene.PDT,1,pdt10015,Porella?,,,043N,140E,1,043N,Sheet,410.53,1,368.53,127696.21
Pleistocene.PDT,1,pdt10015,Porella?,,,,,,,Sheet,431.81,2,372.27,121278.86
Pleistocene.PDT,1,pdt10015,Porella?,,,,,,,Sheet,476.73,3,371.45,123049.4
Pleistocene.PDT,1,pdt10026,Metacleidochasma,,,043N,140E,1,043N,Sheet,446.43,1,409.45,139153.23
Pleistocene.PDT,1,pdt10026,Metacleidochasma,,,,,,,Sheet,455.2,2,511.9,175647.95
Pleistocene.PDT,1,pdt10026,Metacleidochasma,,,,,,,Sheet,420.15,3,342.13,121344.82
Pleistocene.PDT,1,pdt10033,Fenestrulina,cf malusii,"(Auduoin, 1826)",043N,140E,1,043N,Sheet,526.67,1,411.06,153090.62
Pleistocene.PDT,1,pdt10033,Fenestrulina,cf malusii,"(Auduoin, 1826)",,,,,Sheet,475.81,2,426.68,160588.24
Pleistocene.PDT,1,pdt10033,Fenestrulina,cf malusii,"(Auduoin, 1826)",,,,,Sheet,563,3,337.92,151290.94
Pleistocene.PDT,1,pdt10038,Doryporella,alcicornis,"(O’Donoghue & O’Donoghue, 1923)",043N,140E,1,043N,Sheet,427.98,1,309.12,75410.64
Pleistocene.PDT,1,pdt10038,Doryporella,alcicornis,"(O’Donoghue & O’Donoghue, 1923)",,,,,Sheet,374.87,2,275.04,67538.74
Pleistocene.PDT,1,pdt10038,Doryporella,alcicornis,"(O’Donoghue & O’Donoghue, 1923)",,,,,Sheet,380.52,3,248.77,66029.18
Campanian.PDT,1,pdt10044,Lunulites,tenax,Brydone,053N,001E,75,043N,Free-living,125.29,1,134,13473.06
Campanian.PDT,1,pdt10044,Lunulites,tenax,Brydone,,,,,Free-living,116.72,2,134.82,13749.6
Campanian.PDT,1,pdt10044,Lunulites,tenax,Brydone,,,,,Free-living,107.85,3,144.2,14815.91
Pleistocene.PDT,1,pdt10060,Buffonellaria,biaperta,"sensu Hayami, 1975",043N,140E,1,043N,Sheet,519.87,1,445.76,177047.11
Pleistocene.PDT,1,pdt10060,Buffonellaria,biaperta,"sensu Hayami, 1975",,,,,Sheet,519.05,2,450.56,179722.93
Pleistocene.PDT,1,pdt10060,Buffonellaria,biaperta,"sensu Hayami, 1975",,,,,Sheet,500.93,3,423.14,166741.74
Pliocene.PDT,1,pdt10087,Onychocella,,,028N,015W,4,025N,Sheet,395.8,1,305.76,103103.05
Pliocene.PDT,1,pdt10087,Onychocella,,,,,,,Sheet,412.09,2,341.55,105340.91
Pliocene.PDT,1,pdt10087,Onychocella,,,,,,,Sheet,359.42,3,296.71,77190.08
Pliocene.PDT,1,pdt10089,Cryptosula,,,028N,015W,4,025N,Sheet,593.56,1,393.96,192640.45
Pliocene.PDT,1,pdt10089,Cryptosula,,,,,,,Sheet,677.24,2,436.87,216138.72
Pliocene.PDT,1,pdt10089,Cryptosula,,,,,,,Sheet,676.34,3,346.92,158597.67
Miocene.PDT,1,PDT1009,Semicelleporaria,cucullina,(Michelin),047N,000W,13,044N,Sheet,517.68,1,418.09,151909.884
Miocene.PDT,1,PDT1009,Semicelleporaria,cucullina,(Michelin),,,,,Sheet,635.02,2,307.46,170807.901
Miocene.PDT,1,PDT1009,Semicelleporaria,cucullina,(Michelin),,,,,Sheet,413.62,3,349.16,119959.15
Recent.PDT,1,pdt10092,Mamillopora,,,028N,015W,0,028N,Free-living,319.96,1,430.36,126624.24
Recent.PDT,1,pdt10092,Mamillopora,,,,,,,Free-living,312.14,2,340.01,105435.21
Recent.PDT,1,pdt10092,Mamillopora,,,,,,,Free-living,261.51,3,347.35,94247.95
Pleistocene.PDT,1,pdt10113,Stomachetosella,cf. Colaris,"(Kluge, 1946)",043N,140E,1,043N,Sheet,1323.06,1,699.96,695566.41
Pleistocene.PDT,1,pdt10113,Stomachetosella,cf. Colaris,"(Kluge, 1946)",,,,,Sheet,1659.17,2,729.22,850374.76
Pleistocene.PDT,1,pdt10113,Stomachetosella,cf. Colaris,"(Kluge, 1946)",,,,,Sheet,943.78,3,956.03,673022.46
Pliocene.PDT,1,pdt10138,Trypostega,,,028N,015W,4,025N,Sheet,430.03,1,240.7,87154.1
Pliocene.PDT,1,pdt10138,Trypostega,,,,,,,Sheet,396.29,2,253.07,76878.41
Pliocene.PDT,1,pdt10138,Trypostega,,,,,,,Sheet,396.42,3,233.85,69522.76
Pliocene.PDT,1,pdt10143,Labioporella,,,028N,015W,4,025N,Sheet,513,1,363.93,168254.96
Pliocene.PDT,1,pdt10143,Labioporella,,,,,,,Sheet,581.28,2,300.27,143664.31
Pliocene.PDT,1,pdt10143,Labioporella,,,,,,,Sheet,495.45,3,272.85,113490.09
Pliocene.PDT,1,pdt10198,Cellaria,,,028N,015W,4,025N,Erect,415.11,1,257.1,80061.18
Pliocene.PDT,1,pdt10198,Cellaria,,,,,,,Erect,392.23,2,236.59,73321.78
Pliocene.PDT,1,pdt10198,Cellaria,,,,,,,Erect,396.1,3,245.73,78986.54
Pliocene.PDT,1,pdt10219,Margaretta,,,028N,015W,4,025N,Erect,895.43,1,456.18,290916.44
Pliocene.PDT,1,pdt10219,Margaretta,,,,,,,Erect,916.49,2,325.02,274680.67
Pliocene.PDT,1,pdt10219,Margaretta,,,,,,,Erect,864.33,3,323.76,268813.48
Pliocene.PDT,1,pdt10225,Chaperiopsis,,,028N,015W,4,025N,Sheet,617.66,1,428.32,145230.52
Pliocene.PDT,1,pdt10225,Chaperiopsis,,,,,,,Sheet,509.43,2,455.09,140557.7
Pliocene.PDT,1,pdt10225,Chaperiopsis,,,,,,,Sheet,509.99,3,487.81,140331.65
Recent.PDT,1,pdt10236,Parasmittina,trispinosa ,"(Johnston, 1838)",054N,005W,0,054N,Sheet,680.55,1,335.2,172627.23
Recent.PDT,1,pdt10236,Parasmittina,trispinosa ,"(Johnston, 1838)",,,,,Sheet,598.75,2,292.31,124590.22
Recent.PDT,1,pdt10236,Parasmittina,trispinosa ,"(Johnston, 1838)",,,,,Sheet,654.93,3,320.69,165426.31
Pleistocene.PDT,1,pdt10342,Porella,hanaishiensis,"Hayami, 1975",043N,140E,1,043N,Sheet,567.03,1,462.48,189790
Pleistocene.PDT,1,pdt10342,Porella,hanaishiensis,"Hayami, 1975",,,,,Sheet,617.64,2,420.17,180676
Pleistocene.PDT,1,pdt10342,Porella,hanaishiensis,"Hayami, 1975",,,,,Sheet,505.51,3,471.01,165610
Pleistocene.PDT,1,pdt10465,Antropora,aff. Japonica,"(Canu & Bassler, 1929)",043N,140E,1,043N,Sheet,500.7,1,358.03,144914.23
Pleistocene.PDT,1,pdt10465,Antropora,aff. Japonica,"(Canu & Bassler, 1929)",,,,,Sheet,552.69,2,370.93,146242.7
Pleistocene.PDT,1,pdt10465,Antropora,aff. Japonica,"(Canu & Bassler, 1929)",,,,,Sheet,542.21,3,401.18,167523.72
Pleistocene.PDT,1,pdt10486,Collarina (cf.),,,043N,140E,1,043N,Sheet,581.32,1,348.21,141816.71
Pleistocene.PDT,1,pdt10486,Collarina (cf.),,,,,,,Sheet,498.26,2,367.33,133148.66
Pleistocene.PDT,1,pdt10486,Collarina (cf.),,,,,,,Sheet,605.21,3,379.97,160116.19
Recent.PDT,1,PDT1051,Ogivalia,elegans,(d’Orbigny),052S,059W,0,052S,Erect,1711.61,1,971.68,1517312.63
Recent.PDT,1,PDT1051,Ogivalia,elegans,(d’Orbigny),,,,,Erect,1884.06,2,879.49,1675283.79
Recent.PDT,1,PDT1051,Ogivalia,elegans,(d’Orbigny),,,,,Erect,1681.34,3,871.75,1490558.8
Cenomanian.PDT,1,PDT1058,Flustrellaria,ornata ,(dêOrbigny),048N,000E,97,040N,Sheet,636.91,1,400.91,176835.7
Cenomanian.PDT,1,PDT1058,Flustrellaria,ornata ,(dêOrbigny),,,,,Sheet,568.9,2,374.98,158018.77
Cenomanian.PDT,1,PDT1058,Flustrellaria,ornata ,(dêOrbigny),,,,,Sheet,558.9,3,395.18,188950.89
Cenomanian.PDT,2,PDT1058,Flustrellaria ,ornata ,(dêOrbigny),,,,,Sheet,547.73,1,,
Cenomanian.PDT,2,PDT1058,Flustrellaria ,ornata ,(dêOrbigny),,,,,Sheet,576.36,2,,
Cenomanian.PDT,2,PDT1058,Flustrellaria ,ornata ,(dêOrbigny),,,,,Sheet,571.54,3,,
Cenomanian.PDT,3,PDT1058,Flustrellaria ,ornata ,(dêOrbigny),,,,,Sheet,557.05,1,,
Cenomanian.PDT,3,PDT1058,Flustrellaria ,ornata ,(dêOrbigny),,,,,Sheet,589.92,2,,
Cenomanian.PDT,3,PDT1058,Flustrellaria ,ornata ,(dêOrbigny),,,,,Sheet,570,3,,
Pleistocene.PDT,1,pdt10583,Smittina,hanaishiensis,"Hayami, 1975",043N,140E,1,043N,Sheet,914.84,1,478.51,325285.3
Pleistocene.PDT,1,pdt10583,Smittina,hanaishiensis,"Hayami, 1975",,,,,Sheet,887.66,2,491.09,324440.55
Pleistocene.PDT,1,pdt10583,Smittina,hanaishiensis,"Hayami, 1975",,,,,Sheet,887.72,3,484.9,321766.02
Pleistocene.PDT,1,pdt10596,Stomachetosella,cf. producta ,"(Packard, 1863)",043N,140E,1,043N,Sheet,984.55,1,610.63,504067.99
Pleistocene.PDT,1,pdt10596,Stomachetosella,cf. producta ,"(Packard, 1863)",,,,,Sheet,1171.73,2,494.23,496555.24
Pleistocene.PDT,1,pdt10596,Stomachetosella,cf. producta ,"(Packard, 1863)",,,,,Sheet,1230.58,3,499.95,506260.62
Maastrichtian.PDT,1,pdt10728,Amphiblestrum,denticulatum,"Canu & Bassler, 1926",034N,089W,71,036N,Sheet,370.29,1,309.89,90168.15
Maastrichtian.PDT,1,pdt10728,Amphiblestrum,denticulatum,"Canu & Bassler, 1926",,,,,Sheet,370.69,2,280.34,80067.74
Maastrichtian.PDT,1,pdt10728,Amphiblestrum,denticulatum,"Canu & Bassler, 1926",,,,,Sheet,346.67,3,263.14,81173.1
Maastrichtian.PDT,1,pdt10732,hippothoid,,,034N,089W,68,036N,Sheet,384.38,1,203.5,78018.41
Maastrichtian.PDT,1,pdt10732,hippothoid,,,,,,,Sheet,517.57,2,240.99,98555.24
Maastrichtian.PDT,1,pdt10732,hippothoid,,,,,,,Sheet,454.28,3,211.3,77294.62
Maastrichtian.PDT,1,pdt10746,Heteroconopeum,ovatum ,"(Canu & Bassler, 1926)",030N,099W,68,032N,Erect,369.99,1,230.9,68157.48
Maastrichtian.PDT,1,pdt10746,Heteroconopeum,ovatum ,"(Canu & Bassler, 1926)",,,,,Erect,399.34,2,226.53,71692.29
Maastrichtian.PDT,1,pdt10746,Heteroconopeum,ovatum ,"(Canu & Bassler, 1926)",,,,,Erect,391.95,3,224.1,70561.29
Maastrichtian.PDT,2,pdt10746,Heteroconopeum,ovatum ,"(Canu & Bassler, 1926)",,,,,Erect,361.5,1,,
Maastrichtian.PDT,2,pdt10746,Heteroconopeum,ovatum ,"(Canu & Bassler, 1926)",,,,,Erect,384.71,2,,
Maastrichtian.PDT,2,pdt10746,Heteroconopeum,ovatum ,"(Canu & Bassler, 1926)",,,,,Erect,387.09,3,,
Maastrichtian.PDT,3,pdt10746,Heteroconopeum,ovatum ,"(Canu & Bassler, 1926)",,,,,Erect,357.35,1,,
Maastrichtian.PDT,3,pdt10746,Heteroconopeum,ovatum ,"(Canu & Bassler, 1926)",,,,,Erect,389.73,2,,
Maastrichtian.PDT,3,pdt10746,Heteroconopeum,ovatum ,"(Canu & Bassler, 1926)",,,,,Erect,384.63,3,,
Campanian.PDT,1,pdt10750,Frurionella,parvipora,"Canu & Bassler, 1926",034N,089W,75,035N,Erect,534.49,1,359.96,122164.09
Campanian.PDT,1,pdt10750,Frurionella,parvipora,"Canu & Bassler, 1926",,,,,Erect,570.01,2,404.92,126596.31
Campanian.PDT,1,pdt10750,Frurionella,parvipora,"Canu & Bassler, 1926",,,,,Erect,555.18,3,348.89,144753.27
Recent.PDT,1,pdt10757,Cellarinella,nutti ,"Rogick, 1956",075S,175W,0,075S,Erect,849.74,1,474.31,357619.71
Recent.PDT,1,pdt10757,Cellarinella,nutti ,"Rogick, 1956",,,,,Erect,587.09,2,508.99,307007.24
Recent.PDT,1,pdt10757,Cellarinella,nutti ,"Rogick, 1956",,,,,Erect,936.21,3,486.14,282853.56
Maastrichtian.PDT,1,pdt10763,Turnerellina ,sp.,,034N,089W,68,036N,Sheet,431.58,1,253.62,104522.42
Maastrichtian.PDT,1,pdt10763,Turnerellina ,sp.,,,,,,Sheet,418.48,2,304.4,73714.54
Maastrichtian.PDT,1,pdt10763,Turnerellina ,sp.,,,,,,Sheet,427.69,3,244.46,73714.54
Maastrichtian.PDT,2,pdt10763,Turnerellina ,sp.,,,,,,Sheet,414.2,1,,
Maastrichtian.PDT,2,pdt10763,Turnerellina ,sp.,,,,,,Sheet,426.96,2,,
Maastrichtian.PDT,2,pdt10763,Turnerellina ,sp.,,,,,,Sheet,432.22,3,,
Maastrichtian.PDT,3,pdt10763,Turnerellina ,sp.,,,,,,Sheet,413.91,1,,
Maastrichtian.PDT,3,pdt10763,Turnerellina ,sp.,,,,,,Sheet,426.13,2,,
Maastrichtian.PDT,3,pdt10763,Turnerellina ,sp.,,,,,,Sheet,461.44,3,,
Maastrichtian.PDT,1,pdt10770,Aechmella?,cassida ,"Taylor & McKinney, 2006",034N,089W,68,036N,Sheet,470.73,1,228.1,73464.14
Maastrichtian.PDT,1,pdt10770,Aechmella?,cassida ,"Taylor & McKinney, 2006",,,,,Sheet,368.42,2,272.29,74581.41
Maastrichtian.PDT,1,pdt10770,Aechmella?,cassida ,"Taylor & McKinney, 2006",,,,,Sheet,378.56,3,235.67,67277.62
Maastrichtian.PDT,2,pdt10770,Aechmella?,cassida ,"Taylor & McKinney, 2006",,,,,Sheet,419.02,1,,
Maastrichtian.PDT,2,pdt10770,Aechmella?,cassida ,"Taylor & McKinney, 2006",,,,,Sheet,424.23,2,,
Maastrichtian.PDT,2,pdt10770,Aechmella?,cassida ,"Taylor & McKinney, 2006",,,,,Sheet,380.39,3,,
Maastrichtian.PDT,3,pdt10770,Aechmella?,cassida ,"Taylor & McKinney, 2006",,,,,Sheet,424.14,1,,
Maastrichtian.PDT,3,pdt10770,Aechmella?,cassida ,"Taylor & McKinney, 2006",,,,,Sheet,424.14,2,,
Maastrichtian.PDT,3,pdt10770,Aechmella?,cassida ,"Taylor & McKinney, 2006",,,,,Sheet,383.62,3,,
Pleistocene.PDT,1,pdt10775,Celleporaria?,bidentata,"(Androsova, 1958)",043N,140E,1,043N,Sheet,472.93,1,323.18,111443.61
Pleistocene.PDT,1,pdt10775,Celleporaria?,bidentata,"(Androsova, 1958)",,,,,Sheet,478.59,2,390.28,113058.55
Pleistocene.PDT,1,pdt10775,Celleporaria?,bidentata,"(Androsova, 1958)",,,,,Sheet,481.02,3,346.21,116426.07
Pleistocene.PDT,1,pdt10783,Elleschara,cf. Rylandi,"(Soule et al., 1995)",043N,140E,1,043N,Sheet,633.62,1,414.1,178507.69
Pleistocene.PDT,1,pdt10783,Elleschara,cf. Rylandi,"(Soule et al., 1995)",,,,,Sheet,472.12,2,477.13,182320
Pleistocene.PDT,1,pdt10783,Elleschara,cf. Rylandi,"(Soule et al., 1995)",,,,,Sheet,495.9,3,405.48,187886.92
Pleistocene.PDT,1,pdt10790,Pachyegis,cf. princeps ,,043N,140E,1,043N,Sheet,609.91,1,377.72,159489.8
Pleistocene.PDT,1,pdt10790,Pachyegis,cf. princeps ,,,,,,Sheet,630.39,2,424.75,232947.85
Pleistocene.PDT,1,pdt10790,Pachyegis,cf. princeps ,,,,,,Sheet,538.1,3,398.1,148747.17
